dataset,family,graph,alpha,base_distance,sigma,gamma,eigen_index,eigenvalue_lsym,k_true,true_k_gap,predicted_k_largest_gap,graph_seconds,accuracy,ari,nmi,purity,error
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,1,7.818554958085833e-14,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,2,6.484734701962133e-13,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,3,6.93140988587167e-09,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,4,2.3031408630182382e-08,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,5,3.5898994099163694e-07,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,6,1.413770377895169e-06,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,7,9.624593717430693e-06,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,8,0.00013695228782155663,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,9,0.00020340996898546204,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,10,0.00032946538910156713,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,11,0.0004329750306725576,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.2,4.174915680111579,0.8349831360223159,0.7171575846997987,12,0.0004623894332749084,4,3.3595853236145455e-07,7.0,0.0027311669999932064,0.5303867403314917,0.327471264998627,0.5396877941298179,0.5303867403314917,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,1,6.651874783773232e-17,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,2,1.9501216361660327e-05,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,3,8.758156927978519e-05,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,4,0.00019492035084552905,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,5,0.0007827841175860763,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,6,0.0026910525620075345,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,7,0.006550591971496462,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,8,0.016493998593663534,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,9,0.032760644183838714,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,10,0.04202534734976526,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,11,0.04694978245036396,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.35,4.174915680111579,1.4612204880390525,0.23417390520809767,12,0.05444421960937632,4,0.0005878637667405472,8.0,0.00961470799998665,0.7831491712707183,0.6975670699262948,0.8208239968978257,0.7831491712707183,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,1,1.0171880227218186e-16,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,2,2.338622363635191e-10,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,3,0.0007035763292248037,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,4,0.0009046319203115619,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,5,0.0009307284811605114,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,6,0.002543475427128247,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,7,0.012248376269934,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,8,0.032072015887577056,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,9,0.07656697857654297,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,10,0.07702735766926845,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,11,0.10248673276744708,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.5,4.174915680111579,2.0874578400557895,0.11474521355196782,12,0.1070769078335404,4,2.6096560848949506e-05,8.0,0.004558875000000739,0.7790055248618785,0.687445526360356,0.7985974202100212,0.7790055248618785,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,1,-5.601031666975805e-17,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,2,2.29423319109471e-05,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,3,0.001769201708138045,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,4,0.002166840233141196,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,5,0.0034344319781649812,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,6,0.005250935608239988,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,7,0.01709420492249672,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,8,0.08481961622390974,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,9,0.09610294500041067,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,10,0.10437020428249684,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,11,0.12135947716930588,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7,4.174915680111579,2.922440976078105,0.058543476302024416,12,0.14275420269274708,4,0.001267591745023785,7.0,0.03147516599999278,0.9502762430939227,0.8766105786686594,0.8722415557966933,0.9502762430939227,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,1,3.4758333887127515e-16,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,2,2.9214593075626433e-05,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,3,0.0018012553821880675,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,4,0.002209266754925405,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,5,0.0035011192513638707,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,6,0.005359816680800818,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,7,0.01723060271917675,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,8,0.08525840292896625,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,9,0.09631694228573076,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,10,0.1068092288748865,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,11,0.12172256199727763,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,0.7071067811865475,4.174915680111579,2.9521111882889444,0.057372606775983916,12,0.14345328774176308,4,0.0012918524964384659,7.0,0.005833584000001224,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,1,6.174630765590506e-17,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,2,0.002786380893205883,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,3,0.003574210780299386,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,4,0.005177751821858729,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,5,0.00919080825912223,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,6,0.011204439135731454,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,7,0.02135085507188475,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,8,0.09180782099993309,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,9,0.09786370079559485,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,10,0.1291725288803818,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,11,0.14936928604941424,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.0,4.174915680111579,4.174915680111579,0.028686303387991954,12,0.1556992747573389,4,0.0040130564372635015,7.0,0.005728417000000263,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,1,9.425517982988388e-17,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,2,0.0034515983703162206,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,3,0.004489551840168629,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,4,0.006160920320968916,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,5,0.011847726995374359,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,6,0.024095317246176393,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,7,0.09379404419908446,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,8,0.0958923085898527,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,9,0.13098791808078802,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,10,0.15147252147203805,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,11,0.155292843501231,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,1.4,4.174915680111579,5.84488195215621,0.014635869075506104,12,0.16763913050520923,4,0.005686806674405443,6.0,0.0036059579999943026,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,1,1.4938061299539687e-16,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,2,0.003867622553319379,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,3,0.005018272971541995,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,4,0.006798705959636446,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,5,0.01342290759259909,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,6,0.025808163808243335,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,7,0.09380298635578196,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,8,0.09457164327570843,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,9,0.13115724470484763,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,10,0.15226513973065336,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,11,0.1549168172560373,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,2.0,4.174915680111579,8.349831360223158,0.007171575846997989,12,0.16733189325657127,4,0.006624201632962643,6.0,0.012108666000003154,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,1,2.488870035663542e-17,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,2,0.004110936172771463,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,3,0.005301176481644375,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,4,0.007207270167408703,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,5,0.014295794205113682,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,6,0.0268144531676536,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,7,0.09273909669305581,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,8,0.0943766047650693,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,9,0.13101665630190923,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,10,0.15237202876329511,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,11,0.1546611034393651,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,3.0,4.174915680111579,12.524747040334738,0.003187367043110217,12,0.1665893960676262,4,0.007088524037704979,6.0,0.008416916000001606,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,1,-4.846992695917103e-18,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,2,0.004248007423287903,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,3,0.005474563978425363,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,4,0.007533312172953972,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,5,0.014749616019297382,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,6,0.027507329734559684,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,7,0.0919889384528532,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
digits_0136,digits,knn_rbf,5.0,4.174915680111579,20.874578400557894,0.0011474521355196784,8,0.09418935727364422,4,0.00721630384634341,6.0,0.003314750000001254,0.9571823204419889,0.8946385284061508,0.9003010397967328,0.9571823204419889,
